uid,log_date,time,device,browser,push_notification,bid_day,country,state,bidded
42423292,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
47699831,"March 25, 2022",14:35,Android,Chrome,B,3,USA,COLORADO,FALSE
40588331,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
18405094,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,UTAH,FALSE
91124250,"March 25, 2022",14:35,Android,Chrome,B,3,USA,COLORADO,FALSE
44974325,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,ARIZONA,FALSE
87628258,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
42182702,"March 25, 2022",14:35,Android,Chrome,B,3,USA,COLORADO,FALSE
51618803,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
62857798,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
62125061,"March 25, 2022",14:35,Android,Chrome,B,3,USA,COLORADO,FALSE
64401865,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
61514697,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
50326143,"March 25, 2022",14:35,Android,Chrome,B,3,USA,COLORADO,FALSE
83466274,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
24399999,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,UTAH,FALSE
15346853,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,COLORADO,FALSE
78924806,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,ARIZONA,FALSE
97103221,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
81538934,"March 25, 2022",14:35,Android,Chrome,B,3,USA,COLORADO,FALSE
97426444,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
58425490,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
49202274,"March 25, 2022",14:35,Android,Chrome,B,3,USA,COLORADO,FALSE
12190766,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
13150960,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,UTAH,FALSE
61287492,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,COLORADO,FALSE
95127010,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
87095350,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
72417273,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,COLORADO,FALSE
25377986,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
79670519,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,UTAH,FALSE
28784056,"March 25, 2022",14:35,Android,Chrome,B,3,USA,COLORADO,FALSE
61654668,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
98745030,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
23837689,"March 25, 2022",14:35,Android,Chrome,B,3,USA,COLORADO,FALSE
46776575,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
96783117,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,UTAH,FALSE
94266964,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,COLORADO,FALSE
37080826,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,ARIZONA,FALSE
86687989,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,UTAH,FALSE
92317432,"March 25, 2022",14:35,Android,Chrome,B,3,USA,COLORADO,FALSE
56559039,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,ARIZONA,FALSE
87428489,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
51804746,"March 25, 2022",14:35,Android,Chrome,B,3,USA,COLORADO,FALSE
87386351,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
92993490,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
31356015,"March 25, 2022",14:35,Android,Chrome,B,3,USA,COLORADO,FALSE
92880599,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,ARIZONA,FALSE
28191044,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,UTAH,FALSE
44533856,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,COLORADO,FALSE
99721415,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
24584201,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,UTAH,FALSE
95670215,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,COLORADO,FALSE
40804163,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
82841775,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
95995367,"March 25, 2022",14:35,Android,Chrome,B,3,USA,COLORADO,FALSE
86333409,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,ARIZONA,FALSE
64990333,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
15955295,"March 25, 2022",14:35,Android,Chrome,B,3,USA,COLORADO,FALSE
31380689,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
91184317,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
37541969,"March 25, 2022",14:35,Android,Chrome,B,3,USA,COLORADO,FALSE
84518776,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,ARIZONA,FALSE
63984097,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,UTAH,FALSE
23127095,"March 25, 2022",14:35,Android,Chrome,B,3,USA,COLORADO,FALSE
36206458,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
24333511,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
60221388,"March 25, 2022",14:35,Android,Chrome,B,3,USA,COLORADO,FALSE
56588266,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,ARIZONA,FALSE
33152897,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
98598741,"March 25, 2022",14:35,Android,Chrome,B,3,USA,COLORADO,FALSE
19121272,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,ARIZONA,FALSE
16279010,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
98103218,"March 25, 2022",14:35,Android,Chrome,B,3,USA,COLORADO,FALSE
32846053,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
11761046,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
74665742,"March 25, 2022",14:35,Android,Chrome,B,3,USA,COLORADO,FALSE
43126033,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
13991712,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,UTAH,FALSE
66298711,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,COLORADO,FALSE
11747464,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,ARIZONA,FALSE
23173244,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
20330021,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,COLORADO,FALSE
35709751,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
55970686,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
55266531,"March 25, 2022",14:35,Android,Chrome,B,3,USA,COLORADO,FALSE
54942866,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
58092686,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,UTAH,FALSE
77376845,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,COLORADO,FALSE
76759307,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
78130042,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
67989273,"March 25, 2022",14:35,Android,Chrome,B,3,USA,COLORADO,FALSE
82988964,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
57931391,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,UTAH,FALSE
94086831,"March 25, 2022",14:35,Android,Chrome,B,3,USA,COLORADO,FALSE
65930464,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
65153200,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,UTAH,FALSE
54545821,"March 25, 2022",14:35,Android,Chrome,B,3,USA,COLORADO,FALSE
13533827,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
25380376,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,UTAH,FALSE
94493116,"March 25, 2022",14:35,Android,Chrome,B,3,USA,COLORADO,FALSE
17624839,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,ARIZONA,FALSE
69100585,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
61557541,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,COLORADO,FALSE
29828593,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,ARIZONA,FALSE
52345304,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
23498341,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,COLORADO,FALSE
70581820,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,ARIZONA,FALSE
93860850,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,UTAH,FALSE
19161070,"March 25, 2022",14:35,Android,Chrome,B,3,USA,COLORADO,FALSE
48200251,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,ARIZONA,FALSE
60826948,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,UTAH,FALSE
82742406,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,COLORADO,FALSE
96779343,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
59029760,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
54103628,"March 25, 2022",14:35,Android,Chrome,B,3,USA,COLORADO,FALSE
40940229,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,ARIZONA,FALSE
19358073,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
25634098,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,COLORADO,FALSE
32291442,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
24765262,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
32831290,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,COLORADO,FALSE
78578516,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
82806990,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,UTAH,FALSE
81164408,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,COLORADO,FALSE
99752187,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
97419310,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
49153239,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,COLORADO,FALSE
93042504,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,ARIZONA,FALSE
33679462,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
73421612,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,COLORADO,FALSE
94667808,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
83940092,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
62734831,"March 25, 2022",14:35,Android,Chrome,B,3,USA,COLORADO,FALSE
25108992,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,ARIZONA,FALSE
54671287,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
22861010,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,COLORADO,FALSE
71495308,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,ARIZONA,FALSE
22604929,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
98372136,"March 25, 2022",14:35,Android,Chrome,B,3,USA,COLORADO,FALSE
45014353,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
55645144,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
82897479,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,COLORADO,FALSE
30808916,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
36277398,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
95543164,"March 25, 2022",14:35,Android,Chrome,B,3,USA,COLORADO,FALSE
17117966,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,ARIZONA,FALSE
28932980,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,UTAH,FALSE
17805390,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,COLORADO,FALSE
22572510,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
25288503,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
45522243,"March 25, 2022",14:35,Android,Chrome,B,3,USA,COLORADO,FALSE
57798908,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,ARIZONA,FALSE
58076563,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
96523745,"March 25, 2022",14:35,Android,Chrome,B,3,USA,COLORADO,FALSE
34036189,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
80349235,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
36258444,"March 25, 2022",14:35,Android,Chrome,B,3,USA,COLORADO,FALSE
51277413,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,ARIZONA,FALSE
63293750,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
94417407,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,COLORADO,FALSE
67824109,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,ARIZONA,FALSE
31517164,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
83662778,"March 25, 2022",14:35,Android,Chrome,B,3,USA,COLORADO,FALSE
83952023,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,ARIZONA,FALSE
23674668,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
61162855,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,COLORADO,FALSE
93366061,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
15352615,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,UTAH,FALSE
66357262,"March 25, 2022",14:35,Android,Chrome,B,3,USA,COLORADO,FALSE
56388179,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
98630766,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,UTAH,FALSE
82569566,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,COLORADO,FALSE
67779187,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
92750980,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
67397562,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,COLORADO,FALSE
92743540,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,ARIZONA,FALSE
33103378,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
16263538,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,COLORADO,FALSE
28634893,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
62512798,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,UTAH,FALSE
32991693,"March 25, 2022",14:35,Android,Chrome,B,3,USA,COLORADO,FALSE
97791065,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
34176205,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,UTAH,FALSE
61479348,"March 25, 2022",14:35,Android,Chrome,B,3,USA,COLORADO,FALSE
88784633,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
94554096,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
80463535,"March 25, 2022",14:35,Android,Chrome,B,3,USA,COLORADO,FALSE
21905872,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,ARIZONA,FALSE
72799012,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
75586782,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,COLORADO,FALSE
50030717,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
24719947,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
26998208,"March 25, 2022",14:35,Android,Chrome,B,3,USA,COLORADO,FALSE
88114512,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
91889190,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
54945702,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,COLORADO,FALSE
67772036,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
50901541,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
12240675,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,COLORADO,FALSE
81135094,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
99350987,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,UTAH,FALSE
17972146,"March 25, 2022",14:35,Android,Chrome,B,3,USA,COLORADO,FALSE
30159021,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,ARIZONA,FALSE
99407880,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
36618139,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,COLORADO,FALSE
56173120,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
51585824,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
47306805,"March 25, 2022",14:35,Android,Chrome,B,3,USA,COLORADO,FALSE
15957618,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,ARIZONA,FALSE
25981639,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
17618422,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,COLORADO,FALSE
50706116,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
33388257,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
59846847,"March 25, 2022",14:35,Android,Chrome,B,3,USA,COLORADO,FALSE
45166540,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
73487892,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
54751723,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,COLORADO,FALSE
90174041,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
42821577,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,UTAH,FALSE
73784838,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,COLORADO,FALSE
62934591,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
13753069,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,UTAH,FALSE
77603707,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,COLORADO,FALSE
85286198,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
56829349,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
37573706,"March 25, 2022",14:35,Android,Chrome,B,3,USA,COLORADO,FALSE
70475932,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
27517750,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
46911942,"March 25, 2022",14:35,Android,Chrome,B,3,USA,COLORADO,FALSE
19691681,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
57346032,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
21623057,"March 25, 2022",14:35,Android,Chrome,B,3,USA,COLORADO,FALSE
80718741,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,ARIZONA,FALSE
29617434,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,UTAH,FALSE
76400450,"March 25, 2022",14:35,Android,Chrome,B,3,USA,COLORADO,FALSE
44189147,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,FALSE
39513579,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,FALSE
84847578,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,COLORADO,FALSE
63997737,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,ARIZONA,FALSE
20643045,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,TRUE
68354603,"March 25, 2022",14:35,iOS,Chrome,B,3,USA,COLORADO,TRUE
23296102,"March 25, 2022",14:35,Android,Chrome,B,3,USA,ARIZONA,TRUE
90862401,"March 25, 2022",14:35,Android,Chrome,B,3,USA,UTAH,TRUE
98381440,"March 28, 2022",1:00,iOS,Chrome,B,3,USA,COLORADO,FALSE
56726471,"March 30, 2022",2:00,iOS,Chrome,B,3,USA,ARIZONA,FALSE
16092891,"March 30, 2022",3:00,Android,Chrome,B,3,USA,UTAH,FALSE
43233241,"March 30, 2022",4:00,Android,Chrome,B,3,USA,COLORADO,FALSE
17297972,"March 28, 2022",5:00,Android,Chrome,B,3,USA,ARIZONA,FALSE
83305040,"March 30, 2022",6:00,Android,Chrome,B,3,USA,UTAH,FALSE
82168951,"March 31, 2022",7:00,Android,Chrome,B,3,USA,COLORADO,FALSE
84143214,"March 31, 2022",8:00,iOS,Chrome,B,3,USA,ARIZONA,FALSE
32816116,"March 28, 2022",9:00,iOS,Chrome,B,3,USA,UTAH,FALSE
15696025,"March 31, 2022",10:00,iOS,Chrome,B,3,USA,COLORADO,FALSE
80337821,"March 31, 2022",11:00,iOS,Chrome,B,3,USA,ARIZONA,FALSE
38298268,"March 31, 2022",12:00,Android,Chrome,B,3,USA,UTAH,FALSE
85317055,"March 28, 2022",13:00,iOS,Chrome,B,3,USA,COLORADO,FALSE
72079251,"March 31, 2022",14:00,Android,Chrome,B,3,USA,ARIZONA,FALSE
49258735,"March 31, 2022",15:00,iOS,Chrome,B,3,USA,UTAH,FALSE
17325052,"March 31, 2022",16:00,iOS,Chrome,B,3,USA,COLORADO,FALSE
33097171,"March 28, 2022",17:00,Android,Chrome,B,3,USA,ARIZONA,FALSE
37814449,"March 31, 2022",18:00,Android,Chrome,B,3,USA,UTAH,FALSE
99381970,"March 31, 2022",19:00,iOS,Chrome,B,3,USA,COLORADO,FALSE
69529966,"March 30, 2022",20:00,iOS,Chrome,B,3,USA,ARIZONA,FALSE
36832916,"March 28, 2022",21:00,iOS,Chrome,B,3,USA,UTAH,FALSE
24837856,"March 30, 2022",22:00,Android,Chrome,B,3,USA,COLORADO,FALSE
13758134,"March 30, 2022",23:00,iOS,Chrome,B,3,USA,ARIZONA,FALSE
64951191,"March 30, 2022",0:00,Android,Chrome,B,3,USA,UTAH,FALSE
95953815,"March 28, 2022",1:00,Android,Chrome,B,3,USA,COLORADO,FALSE
56581146,"March 30, 2022",2:00,iOS,Chrome,B,3,USA,ARIZONA,FALSE
25218349,"March 30, 2022",3:00,iOS,Chrome,B,3,USA,UTAH,FALSE
38232051,"March 30, 2022",4:00,Android,Chrome,B,3,USA,COLORADO,FALSE
88263172,"March 28, 2022",5:00,iOS,Chrome,B,3,USA,ARIZONA,FALSE
19451029,"March 30, 2022",6:00,iOS,Chrome,B,3,USA,UTAH,FALSE
33334657,"March 30, 2022",7:00,Android,Chrome,B,3,USA,COLORADO,FALSE
33612090,"March 30, 2022",8:00,iOS,Chrome,B,3,USA,ARIZONA,FALSE
82377817,"March 28, 2022",9:00,Android,Chrome,B,3,USA,UTAH,FALSE
39693908,"March 30, 2022",10:00,Android,Chrome,B,3,USA,COLORADO,FALSE
17262230,"March 30, 2022",11:00,Android,Chrome,B,3,USA,ARIZONA,FALSE
65074789,"March 30, 2022",12:00,Android,Chrome,B,3,USA,UTAH,FALSE
15669353,"March 28, 2022",13:00,iOS,Chrome,B,3,USA,COLORADO,FALSE
43979779,"March 30, 2022",14:00,Android,Chrome,B,3,USA,ARIZONA,FALSE
53523090,"March 30, 2022",15:00,Android,Chrome,B,3,USA,UTAH,FALSE
41555931,"March 30, 2022",16:00,Android,Chrome,B,3,USA,COLORADO,FALSE
76571744,"March 28, 2022",17:00,Android,Chrome,B,3,USA,ARIZONA,FALSE
19489102,"March 30, 2022",18:00,Android,Chrome,B,3,USA,UTAH,FALSE
95904884,"March 30, 2022",19:00,Android,Chrome,B,3,USA,COLORADO,FALSE
86335437,"March 30, 2022",20:00,Android,Chrome,B,3,USA,ARIZONA,FALSE
34838669,"March 28, 2022",21:00,Android,Chrome,B,3,USA,UTAH,FALSE
11367928,"March 30, 2022",22:00,iOS,Chrome,B,3,USA,COLORADO,FALSE
57170677,"March 30, 2022",23:00,Android,Chrome,B,3,USA,ARIZONA,FALSE
95136411,"March 30, 2022",0:00,iOS,Chrome,B,3,USA,UTAH,FALSE
68568102,"March 28, 2022",1:00,Android,Chrome,B,3,USA,COLORADO,FALSE
87226407,"March 30, 2022",2:00,Android,Chrome,B,3,USA,ARIZONA,FALSE
70288685,"March 30, 2022",3:00,Android,Chrome,B,3,USA,UTAH,FALSE
59713271,"March 30, 2022",4:00,Android,Chrome,B,3,USA,COLORADO,FALSE
37289054,"March 28, 2022",5:00,Android,Chrome,B,3,USA,ARIZONA,FALSE
83628367,"March 30, 2022",6:00,iOS,Chrome,B,3,USA,UTAH,FALSE
44501799,"March 30, 2022",7:00,Android,Chrome,B,3,USA,COLORADO,FALSE
22585040,"March 30, 2022",8:00,Android,Chrome,B,3,USA,ARIZONA,FALSE
60202293,"March 28, 2022",9:00,Android,Chrome,B,3,USA,UTAH,FALSE
49803873,"March 30, 2022",10:00,iOS,Chrome,B,3,USA,COLORADO,FALSE
83789648,"March 30, 2022",11:00,iOS,Chrome,B,3,USA,ARIZONA,FALSE
60893676,"March 30, 2022",12:00,iOS,Chrome,B,3,USA,UTAH,FALSE
79623149,"March 28, 2022",13:00,Android,Chrome,B,3,USA,COLORADO,FALSE
56958723,"March 30, 2022",14:00,Android,Chrome,B,3,USA,ARIZONA,FALSE
70867134,"March 30, 2022",15:00,Android,Chrome,B,3,USA,UTAH,FALSE
73966834,"March 30, 2022",16:00,Android,Chrome,B,3,USA,COLORADO,FALSE
97813808,"March 28, 2022",17:00,iOS,Chrome,B,3,USA,ARIZONA,FALSE
35008108,"March 30, 2022",18:00,iOS,Chrome,B,3,USA,UTAH,FALSE
78861138,"March 30, 2022",19:00,iOS,Chrome,B,3,USA,COLORADO,FALSE
85248201,"March 30, 2022",20:00,iOS,Chrome,B,3,USA,ARIZONA,FALSE
82282482,"March 28, 2022",21:00,Android,Chrome,B,3,USA,UTAH,FALSE
90367605,"March 30, 2022",22:00,iOS,Chrome,B,3,USA,COLORADO,FALSE
40000296,"March 30, 2022",23:00,iOS,Chrome,B,3,USA,ARIZONA,FALSE
79372846,"March 30, 2022",0:00,Android,Chrome,B,3,USA,UTAH,FALSE
67700648,"March 28, 2022",1:00,iOS,Chrome,B,3,USA,COLORADO,FALSE
92206357,"March 30, 2022",2:00,Android,Chrome,B,3,USA,ARIZONA,FALSE
83298299,"March 30, 2022",3:00,iOS,Chrome,B,3,USA,UTAH,FALSE
72921296,"March 30, 2022",4:00,Android,Chrome,B,3,USA,COLORADO,FALSE
69925020,"March 28, 2022",5:00,Android,Chrome,B,3,USA,ARIZONA,FALSE
